uid	iids
7171	9996
7172	2940,6542
7173	14333
7175	6221
7177	4357,2209
7178	265
7179	2129,1253
7180	910,1791
7181	21447,7145
7183	3070
7184	4682
7185	2896
7186	5382,6717
7187	2890,2129
7188	1648
7189	1541
7191	20818,5228
7192	4716,8922
7193	7233,25
7194	7401
7195	12450
7196	9618,11606
7197	21448,20378
7198	2215
7199	5816,7137
7200	7387
7201	3219
7203	2699,4504
7204	1031
7205	5145
7206	9357,17303
7207	6530,1395
7208	6933
7211	4810,12035
7212	3790,666
7213	9064
7214	9650
7215	24341
7216	9734,1782
7217	983,2512
7218	16817,877
7219	353,949
7220	6215,12792
7221	2996
7222	238
7223	2762
7224	162,13089
7228	14577,1782
7229	9661,1537
7230	14354,13373
7231	1789
7232	197
7233	2518
7234	3191
7235	8523
7236	9575,2215
7237	6215,6337
7238	8975
7239	13206,3750
7241	6064,370
7242	7291,16344
7243	1427,4298
7244	11557,9047
7245	2241
7246	13769,7858
7247	2077,20239
7249	4232,219
7250	3597,12850
7251	857,5364
7252	5774,4984
7253	408,1628
7254	13100,6622
7255	2912,1009
7256	11407
7257	5276
7258	14159,3003
7259	6932
7260	4779,2471
7261	13040
7263	3120
7264	893,1687
7265	209,186
7266	2241
7267	18899,2611
7268	12146,10350
7269	987
7271	1980
7272	7137
7274	2035
7275	15647,12155
7276	528,5355
7277	23,12542
7278	11891,9312
7279	2777,12918
7280	933,7005
7281	12102,788
7282	688,1637
7283	16010
7284	1025,3244
7285	15903,7603
7286	12102,20849
7287	11682,4137
7288	2912,2729
7290	4019
7291	4503,3886
7292	657,8585
7293	216,15801
7295	7283,1451
7296	18364,6007
7297	8585
7299	5145,5165
7300	9267
7301	2445
7302	6011,194
7303	385
7304	13622
7306	2933
7307	2896,9295
7309	9892
7311	2959
7312	2959,7173
7313	9507,209
7314	5560
7315	13291
7317	5331,7173
7318	12121,7615
7319	4074,7902
7320	14065,1309
7321	4893,123
7322	933,5471
7323	11245
7324	933,4607
7325	6352,7165
7326	3704,4576
7327	11779,513
7328	2041,1639
7329	21147,10993
7330	8325,8526
7332	2242,8532
7333	7550
7334	2882,13392
7335	5832,6096
7336	1356,9507
7337	5228
7338	3507
7339	6301,369
7340	11699
7341	7450,9825
7342	1872
7343	2890,883
7344	9947
7345	232
7346	8013,657
7347	7937
7348	9022,10005
7349	657,10499
7350	2748
7351	9691,11849
7352	1504,2098
7353	8423,8685
7354	2445
7355	1202
7356	5553,2890
7357	3007
7358	5228,3583
7359	13997,9162
7360	6817
7361	20040,1117
7362	2738,59
7363	2383
7364	933,16052
7365	14334
7366	11596
7367	11682
7368	3669
7369	11130
7370	4298,5233
7371	733
7372	5851,210
7373	6314,7602
7374	12948,2306
7375	22467,23713
7376	2445,5306
7377	12790,1251
7379	13889,8585
7380	15519,4578
7381	14052,4192
7382	8330,11986
7383	18694,10616
7384	17980
7385	351
7386	13111
7387	1624
7388	13588,5
7390	13373,12148
7391	18426
7392	12781
7393	5234
7394	13232
7395	7898,5347
7396	2546
7397	4172
7398	8338,9755
7399	7753
7400	7394
7401	4812
7402	6769,10855
7403	1046
7404	5981
7408	14170
7409	5881,7066
7410	3717
7411	2247,11918
7412	1562,4128
7413	1358,1009
7414	1788,1726
7415	4803
7416	16594,16399
7417	155
7418	1143,2073
7420	2028,13367
7421	2809
7422	5774,9507
7423	5104
7424	406
7426	6569,7435
7427	11232,8581
7429	15190,9669
7430	10338
7431	1438
7432	13367,8921
7433	19829,8432
7434	2581,16276
7435	2794,21669
7436	484,14107
7437	20637,13227
7438	10788,21492
7439	7109
7440	9196,13414
7441	5269,13752
7443	6019,5383
7444	5986,6765
7445	114,1210
7446	16815,11771
7447	11180,770
7448	3870,2920
7451	224,6701
7453	13206,15527
7454	893,11699
7455	9751,14013
7456	9388
7457	14408,1137
7458	1562,3415
7459	2920,4074
7460	16518,6908
7461	1094,4696
7462	1698
7463	4302
7464	4850
7465	6490
7466	3828,5141
7467	7716,1302
7468	7763
7469	3257
7470	5364
7471	2003
7472	10520
7473	8554,14316
7474	9788,6048
7475	17244,8556
7477	13736,10595
7478	4850,1626
7479	17345,7842
7480	11309
7481	14947,20722
7482	6479
7483	6066,4865
7484	6456,13446
7485	8210,17466
7486	22816
7487	16376
7489	13151,13227
7490	1384
7491	14471,21721
7492	8363,11664
7493	7339,13962
7494	3282,11065
7495	5767,6370
7496	2729,4183
7497	8534,7503
7498	10677,15741
7499	2924,6051
7500	2129,9507
7501	17128,10937
7502	3,24886
7503	6634,10742
7504	14662
7505	7556,5660
7506	11223
7507	15319,13367
7508	18090
7509	2298,7826
7510	12790
7511	2994,1881
7512	8751,4812
7513	2035,2035
7514	2184,8738
7515	4568
7516	1851
7517	2468,5630
7518	7241,8111
7519	15060,25291
7520	277,17032
7521	16024,18806
7522	12592,377
7523	10020
7524	7079,284
7525	6669,11180
7526	2241
7527	15165
7528	556,2517
7530	7357,17014
7531	13786,11825
7532	225,1608
7533	14860,742
7534	11573
7535	295,295
7536	11241,4681
7537	15156,6059
7538	4352
7539	7382
7540	4217,771
7541	19828,6044
7542	21907
7543	8034,2926
7544	3343,16080
7545	152,8009
7546	2141
7547	14009,657
7548	8983,20826
7549	3507,657
7550	2452,7226
7551	9269,7362
7552	13479,471
7553	8423,8685
7554	4170
7555	3400,19842
7556	1479,11542
7557	1094,10968
7558	8458,972
7559	11556
7560	1629
7562	3907,11556
7563	17193
7565	4065
7566	7477,11017
7567	20842,13232
7569	3602,414
7570	11686,12472
7571	21527,10532
7572	368
7573	7314,8873
7575	15703,3870
7576	978
7577	9553,3194
7578	10784,7468
7579	16435
7580	2196,6524
7581	11083
7582	21099,862
7583	10773,20867
7584	1360,17728
7585	481
7586	21544,21504
7587	2870,4889
7588	420
7589	10486
7590	3839
7591	9730,6790
7592	21529,14962
7593	14424,16539
7594	8526
7595	4559
7596	3812,10899
7597	5551,11555
7598	221,19656
7599	15770
7600	7951,8292
7601	10355,1872
7602	4180,3537
7603	17966,12502
7604	6470
7605	5381
7606	8681,6602
7607	3760,122
7608	1032,18040
7609	3232,16196
7610	6273,2303
7611	13426
7612	5832,4576
7613	5001,4786
7614	3150,6375
7616	5537,13924
7617	13027,12906
7618	408,5907
7619	6480
7620	6446,1642
7621	10968
7622	3644
7625	4447
7627	12101,2411
7628	4684,112
7629	1333
7630	6907,2431
7631	7339,8503
7632	6624,8832
7633	4183,286
7634	22152,8836
7635	1542
7636	5832
7637	4932
7638	271,5471
7639	3529,1293
7640	6069,14860
7641	11582,969
7643	2952
7644	5369
7645	10968,5927
7646	4260,14049
7647	13100,409
7648	6010,4656
7650	9267,2221
7651	7651,2738
7652	5228
7653	3565
7654	1888
7656	3199,2445
7657	7603
7658	14893
7659	12260
7660	4308
7661	7470,5977
7662	3070,1420
7663	7889
7664	14186,5364
7665	11242,715
7667	8492,7475
7669	9734,900
7670	4633
7671	18866,9204
7672	9015
7673	10424,2066
7674	4749
7676	2452
7677	298,8423
7678	2104
7679	5773,5382
7680	2933,7476
7681	9899
7682	8737,11885
7683	8137,17728
7684	10059,146
7685	3349,2863
7686	6461,112
7687	220,14125
7688	2917,4946
7689	3987,14858
7690	1704,1746
7691	4843
7692	6231
7693	7476
7694	2926,11951
7695	2215
7697	8351
7698	9899,2932
7699	11996,9023
7700	20410,21045
7701	1958,16536
7703	3725,5471
7704	14963
7705	3644
7706	1543
7707	21504,428
7708	7034,9352
7709	359
7710	6908
7711	5575,1009
7713	5511,6083
7714	4067,2097
7715	1922
7716	16861,3905
7717	8292
7718	3790
7719	15795
7720	1349,12553
7721	5418,5907
7723	11802,8425
7724	1504,2977
7725	12258
7726	7394
7728	11259,7745
7729	10784,7211
7730	3507
7731	3580,2007
7732	226
7733	11918
7734	17980
7735	992,6922
7736	10753
7737	6705,12074
7738	2542,14170
7739	8154
7741	9073
7742	1006,5659
7743	5881
7744	17190,7036
7745	1202
7746	4890,11986
7747	8859
7748	357
7749	12733
7750	2634,7472
7751	14135
7752	20409
7753	20412,21504
7754	6374,8705
7755	811
7756	484,10836
7757	12628,4646
7758	21944,4068
7759	18828,17134
7760	12074,8690
7761	21667,13227
7762	17382,19675
7763	10344,17517
7764	8890,1696
7765	18806,401
7766	8884,16323
7767	18823,4878
7768	346
7769	3558,9531
7770	21528,8859
7771	14316,5351
7772	20316
7773	4227,6422
7774	14154
7775	116
7776	10006
7777	12109,3780
7778	16096,8025
7779	5501,14054
7780	7435,3689
7781	1719
7782	14334
7783	13771
7784	14362,13227
7785	5357
7786	11830,12110
7787	21088,20826
7788	2783,2729
7789	16024,21749
7790	21710
7791	20528,16260
7792	2539,21046
7793	21021,16024
7794	106,11556
7795	4316,8467
7797	21021,16024
7798	3620,18806
7799	21517
7800	6701
7801	2445,14054
7802	15039,20527
7803	3390,21568
7804	18809
7805	19675,416
7806	18806,18860
7807	21712,7747
7808	2500,208
7809	6958,5392
7810	416,3594
7811	1064
7812	7169,1106
7814	1298,16876
7815	11786,20356
7816	21626
7817	11309,10301
7818	14838,7126
7819	12819,21046
7820	10527
7821	6332,2069
7822	20387
7823	12438
7824	16323
7825	5977,6016
7826	6753
7827	20709
7828	14353
7829	12790,19936
7830	12919,209
7831	18806
7832	3395,6069
7834	4072,1251
7835	5832,8853
7836	352
7837	1687,3
7838	21702
7839	13117,7288
7841	3756,24341
7842	12847,12756
7843	5151
7844	13087,7440
7845	9022,11918
7846	19488,16452
7847	20527,18807
7848	5425
7849	2750
7850	7249,11791
7851	6369,4445
7852	5036,5773
7853	11213,657
7854	1304,2452
7855	1353,357
7856	18806,401
7857	1231
7858	10695,5724
7859	6680,2877
7860	6537
7861	20502,12054
7862	19720,1143
7863	1384,6519
7864	6420,21688
7865	5614
7866	12226
7868	7179,11341
7870	323,5351
7872	2579
7873	7495
7874	21760,13227
7875	5337
7876	7169
7877	13038
7878	18806,18869
7879	3969,14873
7880	978
7882	17798,10877
7883	1272,2901
7884	2324,743
7885	821,14671
7886	8010,7898
7887	18787,16844
7888	16024,1122
7889	21751,16024
7890	1534,3706
7891	12151,11107
7892	1335,1214
7893	4892,13612
7894	15269,20925
7895	1007,2798
7896	5145,8137
7897	2129
7898	4763,6634
7899	3946,14860
7901	1141
7902	894
7903	7898,742
7904	7898,11852
7905	19455,17483
7907	8446,4559
7908	938,20925
7909	21907
7910	4302,6044
7911	6634,5124
7913	20807
7914	7006,6703
7915	120,120
7916	4968,998
7917	5499
7918	13786,12056
7919	19566,12926
7920	13227,14991
7921	14488
7922	21593,20423
7923	11223,14049
7924	5657
7925	11375,8060
7926	416
7927	7432,5660
7928	2129,4117
7929	7255,12917
7930	21399,11813
7931	245,8137
7932	21765
7933	11202,1106
7935	5086
7937	18777
7938	11327
7939	8050
7940	4163,3428
7941	9996,20925
7942	4309,4131
7943	15763,6973
7944	132,1002
7945	9038,665
7946	2750
7947	2922,3552
7948	1530,9295
7949	12098,3428
7950	20029,8026
7951	697
7952	900
7953	9141
7954	6295
7955	2876,8375
7956	5269,9621
7957	982,9440
7958	21773,1922
7959	21595,13227
7960	537
7961	14965
7962	4084
7963	9045,9499
7964	1984,12069
7965	4946
7966	3491,8748
7967	6975,21706
7968	8378,11212
7969	17111
7970	4183,2730
7971	6035
7972	2596
7973	96
7974	13872,2540
7975	8303,7081
7976	7027
7977	8137,10104
7978	16429,14313
7979	15351,5425
7980	15763,7300
7981	8318,6652
7982	4650,7364
7983	7135
7984	6388,10194
7986	9507
7987	2760,2517
7988	2612
7989	9892,6636
7991	9153,4696
7992	21556,9507
7994	7936,1874
7995	13088,1642
7996	7889
7997	4171,7339
7998	11042,9352
7999	20866,14875
8000	6606,11008
8001	8697,1213
8002	10174,21012
8003	4118
8004	16079,7234
8005	5560,8154
8006	10833
8007	5832
8008	5660,6602
8009	5840
8010	1517,11039
8011	10691,8890
8012	4478,6015
8013	10862,9720
8014	949
8015	1780,12899
8016	18827,15144
8017	4258
8018	3
8019	982
8020	4892,8167
8022	4863
8024	10520,5932
8025	8773,3117
8026	6643,2959
8027	503,4892
8028	10006,17370
8030	3398
8031	5354
8032	2043
8033	8270
8034	2618
8035	14164,14133
8036	7488,5177
8037	5506,8552
8038	7471
8039	5288,6684
8040	8672
8041	13924,12465
8042	23715
8043	13742
8044	8708
8045	14416,8373
8046	8081,10194
8047	10702
8048	3129,9666
8049	15903,2074
8050	7358,7348
8051	2704,288
8052	20116,13924
8053	6606,3979
8054	6301
8055	8314
8056	7898
8057	10244,9664
8058	2514,643
8059	17080
8060	1000
8061	6224,2241
8062	8758
8063	3580
8064	2324
8065	1568
8066	6738,12582
8067	4750
8068	9735,11056
8069	3750
8071	1638,8002
8072	7348,6490
8073	5625,4850
8074	2237,1501
8075	11091,14828
8076	322
8077	1780,2479
8079	1790,16352
8080	11573
8081	369
8082	265
8083	5660,7401
8084	12594,12592
8085	6822,12465
8086	5234,7861
8087	15755
8088	6369
8089	4230,2517
8090	6937,15904
8091	20028,17517
8092	5617,2475
8093	7592,5851
8094	16900
8095	982
8096	7134,12849
8097	8932,742
8098	3390
8099	11070,3011
8100	9064
8101	2215,4578
8103	4313,6044
8104	6908,969
8105	3387,7541
8106	6958,7473
8107	8451,18614
8108	20986,11594
8109	10022
8110	6508
8111	13130,8766
8112	14476,5026
8113	4282,742
8114	2402
8115	7472
8116	2007,1398
8117	8748,215
8119	8710
8120	7831,209
8121	6763,1809
8122	3356,1378
8123	20163,6059
8124	8722,2468
8125	471
8126	12155,7405
8127	3911
8128	9665
8129	4116
8130	1620
8131	9125,16352
8132	15300
8134	1841,230
8135	7574,17020
8136	5169
8137	6500
8139	5471,933
8140	10936
8141	6634
8143	12801,13330
8144	8722
8145	2751,5145
8146	4600,12269
8147	7831,4128
8148	9216
8149	6500,6121
8150	227,408
8151	132,8011
8152	6288,11056
8153	4091,4308
8154	7325
8155	9735
8156	10762,7260
8157	18866
8158	2259
8159	21556,21553
8160	11982
8161	1326,4169
8162	13318
8164	10769
8165	9024,2020
8166	1454
8167	742,14965
8168	11612
8169	5832,5832
8170	5853
8171	8298
8173	5906,4077
8174	12073
8175	7598
8176	5786
8177	11222
8178	11791,13682
8179	1031,2055
8180	401,13540
8181	3644
8182	4719
8183	2696,9022
8184	4889,9388
8185	9183,3903
8186	8701,6542
8187	1308
8188	12243,5791
8189	19919,4913
8190	7339,15521
8191	10499,5642
8192	6565,2215
8194	8291
8195	6753,6765
8196	14482
8197	607,7339
8198	10613
8199	6306,7362
8200	8109
8201	4646,14059
8202	10899
8203	5499,1736
8204	12293,2657
8205	2242,3704
8206	9203,6589
8207	13924
8208	5072
8209	7839
8210	2035,7392
8212	13520,9041
8213	194
8214	16095,680
8215	9664
8216	11573,1335
8217	5228
8218	141,5348
8219	15420,22435
8220	22243,3563
8221	5262,12021
8222	2579
8223	759
8224	8681,2696
8225	4726,351
8226	1505,348
8227	5041,5552
8228	20874,5425
8229	13645
8230	2891,4725
8231	5953,10936
8232	4
8233	8666,7902
8234	6352
8235	2282,3123
8236	1694
8237	11576,1680
8238	10866
8239	16513,6357
8240	7169
8242	4860
8243	8118
8244	7271,5552
8245	12865,1384
8246	20475,7025
8247	978
8248	6881,4582
8249	2073,9204
8250	13676
8251	5041
8252	1002
8253	11628,10389
8254	7169,14651
8255	14531,2798
8256	7369,13997
8258	4154
8259	8194,10449
8260	3592,7912
8261	7122
8262	3843
8263	208,5001
8264	3444
8265	10764,3919
8266	1101,21428
8267	84,1015
8268	13360,11183
8269	240,14860
8270	21428,4785
8271	5495,12465
8272	10706,3137
8273	850,4845
8274	4915
8275	5234,11943
8276	2926,10706
8277	7119,4065
8278	7655
8279	5227
8280	10366
8281	9141,1213
8282	2779,2747
8283	16247
8284	9889,1258
8285	6336,19862
8286	12401,5305
8287	7143,1388
8288	21529,22007
8289	11772
8290	1982
8291	5962,7045
8292	1656,1631
8293	20356,17250
8294	5102
8295	9113,17250
8296	1202,4776
8297	19913,6773
8298	4776,122
8299	13396,20360
8300	1057,6956
8301	209,13792
8302	15595,1631
8303	17511,15595
8304	2879,16629
8305	15201,20360
8306	2711,4837
8307	8413,9889
8308	13471,1198
8310	11345,1631
8311	13925,13953
8312	837,17250
8313	18813,14749
8314	12995,11771
8315	16359
8316	17511,4016
8317	16650,21923
8318	14418
8319	14980,21907
8320	21220
8321	21907,14362
8322	5761,7150
8323	11345,21220
8324	16568
8325	8881,2686
8326	15052
8327	14362,1631
8328	21517,8363
8329	1631,14363
8330	10788,8556
8331	11345,1631
8332	20964,16080
8333	786,10733
8334	681
8335	1631,14363
8336	13986,1631
8337	14479,16629
8338	1256,4524
8339	20674,21768
8340	21816,20447
8341	10397,1631
8342	3404,7800
8343	11007,16276
8344	4016
8345	409,1631
8346	13521,16629
8347	1993,1993
8348	4814,439
8349	9534
8350	2808,8677
8351	8223,14107
8352	16115,3400
8353	15762,3284
8354	10677,1631
8355	14325
8356	20120,19238
8357	21895
8358	21706
8359	1164
8360	17018
8361	6485,21919
8362	18860,13227
8363	5785,8282
8364	15128,23824
8365	3150,20495
8366	18860,13227
8367	14071,15595
8368	13221,1631
8369	587,14461
8370	21922,21517
8371	5332,18860
8372	4428,13669
8373	15927,14362
8374	16207
8375	20474
8376	18860,13227
8378	18806,16096
8379	911,20503
8380	1993,15606
8381	420,4016
8382	7522
8383	14963,13068
8384	3023,12220
8385	13465,12091
8386	18860,13227
8387	7460
8388	11573,7434
8389	15927,14362
8390	16446
8391	11546,11210
8392	986,18860
8393	14362,7006
8394	21710,15800
8395	12178,8413
8396	1631
8397	3356,2825
8398	10652
8399	9661,21740
8401	21568
8402	19752
8403	11241,17277
8404	10644,21962
8405	10403,7943
8406	15899,13227
8407	16080,3528
8408	904
8409	2859
8410	18806,2879
8411	9113,14377
8412	18860,21927
8413	11039
8414	10397,8006
8415	420
8416	19650,13227
8417	10754,21570
8418	3491,7928
8419	10843,2387
8420	3342
8421	8710,261
8422	21662,18806
8423	11642,10384
8424	13872
8425	20730,7472
8426	10028,12179
8427	3389,20474
8428	11786,11680
8429	9720,10397
8430	8526
8431	18826,11687
8432	428,12449
8433	1129,21792
8434	19657,16458
8435	12207,8526
8436	20495,8492
8437	10016,17550
8438	6170,21669
8439	3295,3295
8440	21559,16650
8441	20310,21710
8442	16024,18806
8443	7299,1164
8444	10677,3241
8445	21280,15128
8446	21907,21074
8447	12020
8448	18806,13227
8449	20924,834
8450	1076,18806
8451	15128,15800
8452	20125
8453	19697,18861
8454	21984,16053
8455	18860,13494
8456	7153,21634
8457	7153
8458	12056
8459	19880,21760
8460	21928
8461	19615,21760
8462	3416,401
8463	5100,13465
8464	17511,21792
8465	15358,2569
8466	3465,11034
8467	20214,20251
8468	17250,2859
8469	21929,420
8470	3939,2854
8471	20602,11625
8472	17200,18176
8473	9379,422
8474	15897,2149
8475	15927,19238
8476	3150
8477	3528,8305
8478	16712
8479	13767,14837
8480	21559,17728
8481	21967,15120
8482	21669
8483	11664
8484	18806
8485	14705,11162
8486	16863,7080
8487	5590
8488	17550,16024
8489	17250,3428
8490	11271,18805
8491	3405,8282
8492	18805
8493	21596,13575
8494	6678
8495	3150
8496	21682,16405
8497	4171
8498	21928,18860
8499	11863,15814
8500	14107
8501	8836,9249
8502	10855,20444
8503	21751,16024
8504	3590,21679
8505	21514,21553
8506	11664,20637
8507	16024
8508	8926,948
8509	20594,17226
8510	9327,3284
8511	20421,7556
8512	21074,4016
8513	21662,18816
8514	6763,19634
8515	18806,16024
8516	18806,16024
8517	14837,21707
8518	19244,16949
8519	3357,8859
8520	11769,9892
8521	13002
8522	14057
8523	21864,21974
8524	11870,17000
8525	21074,21911
8526	22005,18806
8527	16289,6773
8528	4776,2747
8529	12821
8530	11625
8531	21999,2747
8532	426,10264
8533	9113,19922
8534	3150
8535	811
8536	12399,20361
8537	21085,15252
8538	21907,21974
8539	227
8540	21842,10193
8541	13598,21590
8542	16178,8214
8543	17528
8544	15762,5018
8545	21669
8546	21650,22018
8547	14653,21698
8549	21043,20644
8550	17134
8551	10480
8552	12722
8553	18834,21435
8554	872
8555	16595,10244
8556	20704
8557	21603,21404
8558	3888
8559	7153,3605
8560	15762,21879
8561	3345,12874
8562	4334,15801
8563	17244,21590
8564	8081,4792
8565	12723
8566	14007,20311
8567	15260,25291
8568	20065,16409
8569	10916,20964
8570	20964
8571	10777,20950
8572	9113,10697
8573	13598,10832
8574	16080,6379
8575	8016,9424
8576	21433
8577	8548
8578	421,12265
8579	399,10344
8580	9296,3292
8581	10697,559
8582	14854,16409
8583	13359,16574
8584	19914
8586	21879
8587	20249,21879
8588	13598,607
8589	12209,21433
8590	14341
8591	1057,20949
8592	4717,1709
8593	13293,521
8594	5146,9113
8595	9792,3402
8596	8548,14854
8597	2618,21512
8598	1173
8599	3486,2622
8600	16093
8601	10754,5767
8602	21710,20356
8603	4028,12180
8604	21547,13486
8605	11007,15688
8606	21611,14471
8607	17203,661
8608	6456
8609	429
8610	10447
8611	11105,2747
8612	16458,19736
8613	18806,13227
8614	22026
8615	497,666
8616	15899
8617	21842,24094
8618	954,10863
8619	21672,21671
8620	15252,10913
8621	21526,21043
8622	17332,14007
8623	16728
8624	21672,9473
8625	12404,21563
8626	4537,20541
8627	9929,8426
8630	416
8631	14855,16446
8632	17382,5767
8633	21836,12900
8634	21043,20893
8635	21827
8636	11695
8637	106,12900
8638	11695,22028
8639	9460,18869
8640	3158,9460
8641	9861,19985
8642	21613,19776
8643	3158,10275
8644	15814,17725
8645	20893,21887
8646	15060,20659
8647	3528
8648	399
8649	19874
8650	13881
8651	13881,12490
8653	4867,15814
8654	21522,20535
8655	17250,7556
8656	16728
8657	17135,12611
8658	15521
8660	20417,21521
8661	12984,20893
8662	17555
8664	14653,11171
8665	15368,10373
8666	10366,15351
8667	17725
8668	21547,21827
8669	11695,21560
8670	11826,14159
8671	21836,10643
8672	20857
8673	21836,21043
8674	13881,6559
8675	21847,21985
8676	21658,21691
8677	16365,9958
8678	17135,18813
8679	4565,21691
8680	3590
8681	21859
8682	605
8683	20878
8684	10727,15816
8685	21650
8686	6375,21658
8687	15947,21897
8688	20410,21985
8689	20410,21685
8690	21043,12532
8691	20313,2747
8692	20064,13660
8693	17263,21521
8694	9130,2747
8695	8058,4016
8696	12574,4872
8697	21836,21650
8698	21836,10441
8699	21862,8674
8700	17281,16568
8701	2518
8702	12739
8703	9749
8704	2073,6958
8705	2952,12586
8706	995,2912
8707	15627,3783
8708	10940,14507
8709	1046,1994
8710	15627,1994
8711	5549,1303
8712	4857
8713	7666,2388
8714	3050,1924
8715	2534
8716	13818,3434
8717	9117,9861
8718	1304
8719	14507,3919
8720	6702,2467
8721	12249,5710
8722	1111,3911
8723	11256,5835
8724	1924,657
8725	5161
8726	7476,15311
8727	2312
8729	12099,5670
8730	1919
8731	17034,17168
8732	14408
8733	1994,3413
8734	577,412
8735	23203,14101
8736	1952
8737	209,17295
8738	17515,11720
8739	5498
8740	12311,23203
8741	10616,16392
8742	17295
8743	5648,6254
8744	2674,4213
8745	5385
8746	23878
8747	9023,3079
8748	3046
8749	295
8750	6975
8751	3793,2370
8752	7011,15485
8753	6161
8754	5385,5145
8755	2547
8756	12894,4809
8757	3550,13764
8759	10616
8760	2219,2546
8761	10383
8762	1999
8763	13764
8764	1563,20539
8765	5385
8766	11629
8767	4286
8768	12271
8769	6992
8770	14715,53
8772	1994
8773	1537
8774	3212
8775	2073,856
8776	14853,13
8777	12465,13742
8778	16227,4698
8779	2466,6215
8781	8897
8782	2073,12638
8783	13743,15482
8784	1810,20270
8785	2127,5412
8786	11210
8787	1130,6348
8788	3390
8789	13845,12465
8790	12543
8791	13325
8792	2919
8793	5498,2919
8794	13845,12465
8795	14968,2919
8796	5385,5145
8797	12177,3886
8798	10652
8799	5902
8800	2919
8801	11887,210
8802	7748,5174
8803	4313,4309
8804	13,2231
8805	14327,11181
8806	6552
8807	20116,11181
8808	227,6919
8809	7286
8810	2804
8811	4893,6034
8813	4955,6552
8814	12105,13
8815	288,22082
8816	12465,13742
8817	6348,488
8818	11698,1982
8819	13845,2043
8820	1128
8822	5071,6822
8824	6763
8825	893,4128
8826	4661,9
8827	2804,15223
8828	10598,2804
8829	6942
8830	5385
8831	10264
8832	3027
8833	4038,7084
8834	2917
8835	11210,9996
8838	14715,3090
8839	6221
8840	5338
8841	209,17295
8842	2534
8843	6925
8844	11290,6552
8846	4773,3877
8847	20547,351
8848	4308
8849	11181,1106
8850	3276,5228
8851	11309
8852	1922,19077
8853	1539
8854	6552
8855	5145
8856	20637
8857	10879,7074
8858	12466,10877
8859	14304,14706
8860	21758,1128
8861	16773
8862	19398,3833
8863	4038,132
8864	13139
8865	5145,2765
8866	18926
8867	5392,3390
8868	7587,1673
8869	15627,5498
8870	15223,4812
8871	12543
8872	2465,6215
8873	7994
8874	11234,7170
8875	15627,4213
8876	13845,2043
8877	7587
8878	15223,6313
8879	4191,1230
8880	14473,10279
8881	6979
8882	4191
8883	1031,4586
8884	4699,1646
8885	10671,9591
8886	12575
8887	7994,9531
8888	5228,9735
8889	3060,4299
8890	10264,5228
8891	12453,11100
8892	12451,15194
8893	4710,2005
8894	8203,7630
8895	6159
8896	11290,11332
8897	5481,2891
8898	10831,9361
8899	2035,5305
8900	1982
8901	9361,12917
8902	10775
8903	16392,7074
8904	1552,17295
8905	4201
8906	4955,4905
8907	5145,9771
8908	3669,5068
8909	15351
8910	6785,5145
8911	5145,9771
8913	13845,2043
8914	12645,14665
8915	9051
8916	2454
8917	1046
8918	7994,2547
8919	7994,2547
8920	9682
8921	15714,15716
8922	14761,678
8923	12573
8924	5674,1094
8925	20232,16316
8926	1638,3444
8927	5813,152
8928	6248,210
8929	3444,8319
8930	7435,5553
8931	19808,3800
8932	4562,8937
8933	10264
8934	19975,6215
8935	2891
8936	4803,18170
8937	70,2468
8938	11572
8939	11920,3169
8940	10373,16159
8941	15212,14327
8942	6580,4890
8943	12465,13742
8944	13534
8945	3750
8946	20616
8947	15544
8949	13845,2043
8951	12465,13742
8952	14570
8953	9789,17757
8954	15223,7386
8955	15706,8133
8956	3253,1640
8957	8581,18737
8958	9439
8959	54,7556
8960	9998,6563
8961	2804,7386
8962	6067,13453
8963	4892,14501
8964	17225,2235
8965	9826,7615
8966	678
8967	15578
8968	6221
8969	7651,4191
8970	5513
8971	537
8972	2749
8973	6313,4213
8974	1780
8975	2514
8976	3667,8581
8977	19686,11323
8978	10067,22067
8979	15684
8980	20789,15426
8982	22121,17219
8983	19808,3800
8984	14162,11830
8985	9075,11450
8986	1626,472
8987	5385,3046
8988	1644
8989	9075,11450
8990	18170
8991	9666,12499
8992	20232,16316
8994	24329,1770
8995	8753,12948
8996	4679,672
8997	5696,12820
8998	14738,5228
8999	9269,1626
9000	22144,11088
9001	5385,5145
9002	3444,9205
9003	5513,14327
9004	17284
9005	5451
9006	2221,7102
9007	5929
9008	9028,11811
9009	6575
9010	4213,14131
9011	9899,18673
9012	8447
9013	6796,9777
9014	11132
9015	15426,24409
9017	11007,8447
9018	9052
9020	9485
9022	19676,4191
9023	7091
9024	22157
9025	14800
9026	11918,7662
9027	19458,119
9028	860,1533
9029	20049
9030	657,1770
9031	9214,17980
9032	12985,11573
9033	5071,24343
9034	21036,13453
9035	17080,18673
9036	1652,5907
9037	11558,7171
9038	2565
9039	21036,1799
9040	195,6313
9041	12823,5696
9042	1650,6221
9043	21338
9044	8581,1659
9045	2933,17980
9046	1442,10546
9047	361
9048	657,1770
9049	6221
9050	6893,4068
9051	6083
9052	2574,13004
9053	21063,19976
9054	7260,11764
9055	18170,15430
9056	14431,5513
9057	1384
9058	23853
9059	2092,219
9060	6093
9061	14473
9062	1770
9063	18170
9064	12191
9065	19575
9066	4109,20880
9067	12583,16383
9068	8118,8581
9069	1434
9070	22121,19432
